Date,Open,High,Low,Close,Adj Close,Volume
2020-04-07,2806.968018,2823.277100,2801.839111,2820.762939,2820.762939,270200
2020-04-08,2805.916992,2823.214111,2800.295898,2815.368896,2815.368896,243500
2020-04-09,2825.839111,2832.395020,2820.433105,2825.904053,2825.904053,238200
2020-04-10,2827.187012,2833.014893,2789.976074,2796.631104,2796.631104,233500
2020-04-13,2784.597900,2792.891113,2774.081055,2783.048096,2783.048096,177100
2020-04-14,2794.801025,2827.298096,2789.427979,2827.282959,2827.282959,202700
2020-04-15,2826.662109,2829.750000,2808.704102,2811.174072,2811.174072,205600
2020-04-16,2798.429932,2823.337891,2796.839111,2819.935059,2819.935059,203000
2020-04-17,2835.558105,2854.959961,2830.021973,2838.495117,2838.495117,245700
2020-04-20,2840.408936,2852.989990,2833.261963,2852.552979,2852.552979,211800
2020-04-21,2842.237061,2842.237061,2808.020996,2827.012939,2827.012939,233200
2020-04-22,2814.065918,2843.979980,2808.481934,2843.979980,2843.979980,217300
2020-04-23,2850.510010,2853.635986,2835.895996,2838.499023,2838.499023,248800
2020-04-24,2834.938965,2834.938965,2802.499023,2808.529053,2808.529053,235200
2020-04-27,2812.241943,2832.666016,2802.958008,2815.495117,2815.495117,210100
2020-04-28,2819.990967,2821.745117,2758.246094,2810.023926,2810.023926,253900
2020-04-29,2801.383057,2831.763916,2800.738037,2822.441895,2822.441895,202100
2020-04-30,2832.384033,2865.590088,2832.384033,2860.082031,2860.082031,242500
2020-05-06,2831.633057,2879.262939,2830.654053,2878.139893,2878.139893,249800
2020-05-07,2876.472900,2882.021973,2864.581055,2871.522949,2871.522949,226700
2020-05-08,2882.709961,2903.800049,2879.199951,2895.340088,2895.340088,226800
2020-05-11,2901.570068,2914.280029,2884.379883,2894.800049,2894.800049,225100
2020-05-12,2894.616943,2897.902100,2871.229980,2891.555908,2891.555908,197100
2020-05-13,2882.955078,2900.259033,2875.534912,2898.050049,2898.050049,185100
2020-05-14,2887.058105,2887.058105,2869.183105,2870.342041,2870.342041,197800
2020-05-15,2880.707031,2884.219971,2863.370117,2868.458984,2868.458984,189000
2020-05-18,2872.523926,2889.979980,2862.270996,2875.417969,2875.417969,226000
2020-05-19,2897.687012,2900.218994,2887.576904,2898.575928,2898.575928,197200
2020-05-20,2896.466064,2896.466064,2876.177002,2883.738037,2883.738037,210500
2020-05-21,2890.720947,2891.518066,2864.207031,2867.924072,2867.924072,203500
2020-05-22,2863.045898,2863.045898,2808.018066,2813.764893,2813.764893,209100
2020-05-25,2816.239990,2821.500000,2802.469971,2817.969971,2817.969971,172900
2020-05-26,2827.896973,2848.336914,2825.900879,2846.547119,2846.547119,174600
2020-05-27,2847.320068,2848.997070,2831.927979,2836.803955,2836.803955,198100
2020-05-28,2838.207031,2861.924072,2820.145996,2846.221924,2846.221924,207500
2020-05-29,2835.583984,2855.375977,2829.626953,2852.351074,2852.351074,206800
2020-06-01,2871.964111,2917.150879,2871.964111,2915.430908,2915.430908,260200
2020-06-02,2916.316895,2926.358887,2909.127930,2921.397949,2921.397949,256100
2020-06-03,2930.391113,2942.760010,2922.660889,2923.371094,2923.371094,255700
2020-06-04,2931.837891,2932.968018,2910.751953,2919.250977,2919.250977,226600
2020-06-05,2923.188965,2930.799072,2909.117920,2930.799072,2930.799072,217400
2020-06-08,2941.981934,2950.065918,2934.209961,2937.770996,2937.770996,231100
2020-06-09,2939.534912,2957.118896,2932.938965,2956.112061,2956.112061,209000
2020-06-10,2951.278076,2951.330078,2934.843018,2943.752930,2943.752930,207900
2020-06-11,2939.791016,2952.650879,2912.193115,2920.896973,2920.896973,233700
2020-06-12,2876.802979,2930.254883,2872.616943,2919.740967,2919.740967,236000
2020-06-15,2908.280029,2922.540039,2890.030029,2890.030029,2890.030029,243200
2020-06-16,2912.830078,2931.780029,2909.129883,2931.750000,2931.750000,223300
2020-06-17,2932.669922,2936.620117,2919.040039,2935.870117,2935.870117,234700
2020-06-18,2929.879883,2942.899902,2920.110107,2939.320068,2939.320068,258700
2020-06-19,2938.790039,2973.320068,2935.820068,2967.629883,2967.629883,264300
2020-06-22,2966.900879,2983.437988,2959.034912,2965.271973,2965.271973,267900
2020-06-23,2960.887939,2972.403076,2949.846924,2970.620117,2970.620117,225200
2020-06-24,2972.982910,2982.943115,2971.224121,2979.551025,2979.551025,213200
2020-06-29,2973.075928,2977.912109,2951.770020,2961.516113,2961.516113,220600
2020-06-30,2965.104980,2990.824951,2965.104980,2984.674072,2984.674072,215000
2020-07-01,2991.180908,3026.186035,2984.983887,3025.980957,3025.980957,273300
2020-07-02,3023.718994,3092.443115,3021.674072,3090.569092,3090.569092,391100
2020-07-03,3103.995117,3152.812988,3103.995117,3152.812988,3152.812988,458800
2020-07-06,3187.839111,3337.271973,3187.839111,3332.881104,3332.881104,643900
2020-07-07,3380.954102,3407.081055,3336.241943,3345.336914,3345.336914,657800
2020-07-08,3337.552002,3421.531006,3327.706055,3403.439941,3403.439941,587100
2020-07-09,3403.482910,3456.971924,3393.637939,3450.593994,3450.593994,620000
2020-07-10,3418.935059,3433.108887,3372.507080,3383.322021,3383.322021,556100
2020-07-13,3379.386963,3458.791016,3369.038086,3443.285889,3443.285889,558000
2020-07-14,3435.023926,3451.221924,3366.083008,3414.618896,3414.618896,543200
2020-07-15,3422.077881,3432.450928,3345.749023,3361.303955,3361.303955,492000
2020-07-16,3356.358887,3373.531982,3209.727051,3210.099121,3210.099121,490600
2020-07-17,3214.402100,3252.779053,3181.274902,3214.128906,3214.128906,359700
2020-07-20,3243.910889,3314.148926,3220.684082,3314.148926,3314.148926,418600
2020-07-21,3330.547119,3336.678955,3300.572021,3320.895020,3320.895020,359300
2020-07-22,3315.181885,3381.976074,3311.785889,3333.164063,3333.164063,393300
2020-07-23,3306.148926,3336.300049,3257.826904,3325.110107,3325.110107,407000
2020-07-24,3310.645020,3319.126953,3184.965088,3196.768066,3196.768066,427100
2020-07-27,3210.385986,3221.985107,3174.657959,3205.227051,3205.227051,299300
2020-07-28,3226.133057,3245.297119,3208.493896,3227.959961,3227.959961,289400
2020-07-29,3221.988037,3294.552002,3209.989990,3294.552002,3294.552002,324900
2020-07-30,3299.572021,3312.450928,3282.162109,3286.822021,3286.822021,340700
2020-07-31,3280.795898,3333.785889,3261.614014,3310.007080,3310.007080,353800
2020-08-03,3332.183105,3368.103027,3327.677002,3367.966064,3367.966064,407500
2020-08-04,3376.439941,3391.070068,3352.500000,3371.689941,3371.689941,442300
2020-08-05,3363.330078,3383.639893,3333.879883,3377.560059,3377.560059,385800
2020-08-06,3380.760010,3392.699951,3334.330078,3386.459961,3386.459961,415300
2020-08-07,3370.587891,3374.133057,3307.712891,3354.034912,3354.034912,403900
2020-08-10,3341.528076,3399.931885,3335.042969,3379.251953,3379.251953,381400
2020-08-11,3379.487061,3409.059082,3336.094971,3340.290039,3340.290039,400500
2020-08-12,3327.492920,3335.729004,3263.264893,3319.266113,3319.266113,378300
2020-08-13,3328.175049,3338.152100,3309.462891,3320.726074,3320.726074,324300
2020-08-14,3315.668945,3362.027100,3302.736084,3360.099121,3360.099121,306000
2020-08-17,3373.902100,3450.898926,3369.374023,3438.801025,3438.801025,434600
2020-08-18,3441.934082,3456.720947,3432.639893,3451.089111,3451.089111,380700
2020-08-19,3444.564941,3454.460938,3406.164063,3408.128906,3408.128906,405700
2020-08-20,3385.965088,3394.556885,3352.777100,3363.898926,3363.898926,335600
2020-08-21,3380.227051,3393.917969,3358.000977,3380.683105,3380.683105,287500
2020-08-24,3391.113037,3396.565918,3368.025879,3385.637939,3385.637939,266200
2020-08-25,3392.879883,3408.870117,3364.159912,3373.577881,3373.577881,277100
2020-08-26,3371.808105,3382.603027,3320.135986,3329.739014,3329.739014,294500
2020-08-27,3333.489990,3351.830078,3312.989990,3350.110107,3350.110107,237100
2020-08-28,3346.289063,3405.876953,3339.648926,3403.806885,3403.806885,271300
2020-08-31,3416.550049,3442.736084,3395.468018,3395.677979,3395.677979,323500
2020-09-01,3389.741943,3410.606934,3381.710938,3410.606934,3410.606934,247000
2020-09-02,3420.468994,3421.395996,3377.210938,3404.802002,3404.802002,261500
2020-09-03,3404.031982,3425.628906,3374.262939,3384.980957,3384.980957,255300
2020-09-04,3336.407959,3360.105957,3328.552002,3355.366943,3355.366943,221600
2020-09-07,3349.917969,3368.245117,3285.633057,3292.591064,3292.591064,260600
2020-09-08,3301.217041,3324.393066,3276.443115,3316.416992,3316.416992,271100
2020-09-09,3280.997070,3289.614990,3238.561035,3254.627930,3254.627930,351500
2020-09-10,3282.231934,3285.472900,3227.644043,3234.822998,3234.822998,312500
2020-09-11,3225.783936,3262.498047,3220.535889,3260.345947,3260.345947,221700
2020-09-14,3275.917969,3283.532959,3261.147949,3278.813965,3278.813965,213900
2020-09-15,3277.127930,3297.689941,3263.751953,3295.679932,3295.679932,197700
2020-09-16,3293.167969,3302.456055,3271.074951,3283.924072,3283.924072,200400
2020-09-17,3277.323975,3290.408936,3248.499023,3270.435059,3270.435059,202900
2020-09-18,3270.910889,3338.323975,3268.525879,3338.090088,3338.090088,256300
2020-09-21,3348.898926,3350.589111,3313.071045,3316.935059,3316.935059,216500
2020-09-22,3290.666016,3320.228027,3265.702881,3274.302002,3274.302002,214000
2020-09-23,3278.835938,3289.761963,3264.891113,3279.710938,3279.710938,169200
2020-09-24,3262.878906,3265.344971,3221.237061,3223.176025,3223.176025,206700
2020-09-25,3234.374023,3239.466064,3208.034912,3219.417969,3219.417969,164800
2020-09-28,3224.977051,3238.183105,3210.893066,3217.534912,3217.534912,156000
2020-09-29,3231.854980,3242.793945,3219.790039,3224.358887,3224.358887,151300
2020-09-30,3232.709961,3244.913086,3202.343994,3218.052002,3218.052002,153500
2020-10-09,3262.611084,3280.511963,3260.187012,3272.075928,3272.075928,188300
2020-10-12,3287.327881,3359.153076,3286.111084,3358.465088,3358.465088,259600
2020-10-13,3353.121094,3361.832031,3334.499023,3359.750000,3359.750000,204900
2020-10-14,3353.625000,3353.625000,3332.964111,3340.778076,3340.778076,198700
2020-10-15,3342.922119,3354.577881,3330.000977,3332.183105,3332.183105,191000
2020-10-16,3334.457031,3348.954102,3319.110107,3336.357910,3336.357910,194300
2020-10-19,3351.100098,3371.090088,3307.840088,3312.669922,3312.669922,212300
2020-10-20,3307.149902,3328.100098,3293.770020,3328.100098,3328.100098,165100
2020-10-21,3332.149902,3332.149902,3304.169922,3325.020020,3325.020020,177600
2020-10-22,3315.820068,3320.879883,3281.370117,3312.500000,3312.500000,165900
2020-10-23,3308.157959,3326.049072,3276.620117,3277.997070,3277.997070,174200
2020-10-26,3258.702881,3264.446045,3226.602051,3251.118896,3251.118896,167700
2020-10-27,3240.739990,3258.336914,3235.543945,3254.315918,3254.315918,149100
2020-10-28,3256.219971,3275.870117,3238.379883,3269.239990,3269.239990,173200
2020-10-29,3235.760010,3289.770020,3231.120117,3272.729980,3272.729980,184700
2020-10-30,3278.631104,3279.855957,3219.422119,3224.532959,3224.532959,230200
2020-11-02,3228.715088,3242.803955,3209.908936,3225.120117,3225.120117,226800
2020-11-03,3239.805908,3278.381104,3237.854004,3271.073975,3271.073975,215300
2020-11-04,3273.433105,3286.621094,3254.111084,3277.439941,3277.439941,188500
2020-11-05,3305.580078,3320.407959,3291.600098,3320.133057,3320.133057,226800
2020-11-06,3326.465088,3326.465088,3292.150879,3312.158936,3312.158936,234900
2020-11-09,3329.428955,3380.823975,3329.428955,3373.729980,3373.729980,310200
2020-11-10,3387.622070,3387.622070,3346.172119,3360.148926,3360.148926,278700
2020-11-11,3354.024902,3365.835938,3339.041016,3342.202881,3342.202881,271200
2020-11-12,3344.459961,3350.280029,3329.489990,3338.679932,3338.679932,216500
2020-11-13,3327.229004,3327.229004,3291.643066,3310.104980,3310.104980,227900
2020-11-16,3325.621094,3346.968994,3313.646973,3346.968994,3346.968994,279600
2020-11-17,3347.149902,3347.699951,3323.949951,3339.899902,3339.899902,283600
2020-11-18,3337.332031,3358.894043,3333.991943,3347.302979,3347.302979,287500
2020-11-19,3339.085938,3367.333008,3330.449951,3363.087891,3363.087891,253300
2020-11-20,3359.600098,3380.149902,3356.310059,3377.729980,3377.729980,261300
2020-11-23,3384.100098,3431.649902,3377.989990,3414.489990,3414.489990,373900
2020-11-24,3407.408936,3413.926025,3396.243896,3402.822998,3402.822998,301000
2020-11-25,3417.514893,3423.485107,3362.326904,3362.326904,3362.326904,322100
2020-11-26,3360.061035,3371.454102,3344.281982,3369.732910,3369.732910,255900
2020-11-27,3373.843018,3408.306885,3364.491943,3408.306885,3408.306885,280600
2020-11-30,3418.159912,3456.739990,3391.760010,3391.760010,3391.760010,385000
2020-12-01,3388.989990,3457.639893,3386.909912,3451.939941,3451.939941,316200
2020-12-02,3453.518066,3465.729004,3435.871094,3449.381104,3449.381104,312800
2020-12-03,3448.540039,3452.160889,3428.803955,3442.135986,3442.135986,298500
2020-12-04,3436.729004,3448.404053,3417.048096,3444.581055,3444.581055,256300
2020-12-07,3446.647949,3449.577881,3414.313965,3416.604004,3416.604004,254500
2020-12-08,3417.689941,3428.659912,3403.030029,3410.179932,3410.179932,226900
2020-12-09,3416.077881,3422.535889,3371.916016,3371.964111,3371.964111,260700
2020-12-10,3365.730957,3384.887939,3357.752930,3373.275879,3373.275879,247300
2020-12-11,3381.008057,3383.177979,3325.172119,3347.190918,3347.190918,298600
2020-12-14,3349.533936,3371.128906,3338.625977,3369.120117,3369.120117,239800
2020-12-15,3366.580078,3373.560059,3348.419922,3367.229980,3367.229980,225700
2020-12-16,3371.262939,3378.663086,3359.170898,3366.982910,3366.982910,220800
2020-12-17,3367.277100,3406.155029,3354.010986,3404.873047,3404.873047,275500
2020-12-18,3400.489990,3413.810059,3382.750000,3394.899902,3394.899902,281000
2020-12-21,3394.395020,3423.608887,3381.115967,3420.569092,3420.569092,283800
2020-12-22,3410.968018,3415.753906,3353.857910,3356.781982,3356.781982,323000
2020-12-23,3362.471924,3394.208984,3360.201904,3382.320068,3382.320068,299500
2020-12-24,3382.193115,3394.074951,3354.021973,3363.113037,3363.113037,275000
2020-12-25,3351.790039,3397.007080,3348.344971,3396.562988,3396.562988,294500
2020-12-28,3396.358887,3412.519043,3383.654053,3397.284912,3397.284912,316200
2020-12-29,3399.293945,3407.087891,3376.087891,3379.035889,3379.035889,311800
2020-12-30,3375.009033,3414.454102,3374.416016,3414.452881,3414.452881,291000
2020-12-31,3419.726807,3474.918213,3419.726807,3473.069336,3473.069336,3502621528
