Date,Open,High,Low,Close,Adj Close,Volume
2020-05-22,23756.910156,23756.910156,22878.259766,22930.140625,22930.140625,3680989100
2020-05-25,22725.699219,22968.650391,22519.730469,22952.240234,22952.240234,1769029000
2020-05-26,23198.339844,23481.480469,23165.490234,23384.660156,23384.660156,1421148200
2020-05-27,23515.140625,23515.140625,23134.609375,23301.359375,23301.359375,1837146100
2020-05-28,23206.750000,23451.779297,22779.619141,23132.759766,23132.759766,2356792600
2020-05-29,22781.109375,23089.769531,22781.109375,22961.470703,22961.470703,3621412000
2020-06-01,23539.910156,23806.320313,23539.910156,23732.519531,23732.519531,2569148800
2020-06-02,23792.240234,23995.939453,23766.150391,23995.939453,23995.939453,1813293900
2020-06-03,24303.560547,24364.009766,24219.960938,24325.619141,24325.619141,2455118300
2020-06-04,24643.839844,24643.839844,24204.099609,24366.300781,24366.300781,1888873500
2020-06-05,24388.179688,24810.220703,24253.560547,24770.410156,24770.410156,2397618300
2020-06-08,25018.050781,25018.779297,24678.550781,24776.769531,24776.769531,2123439500
2020-06-09,24906.009766,25253.669922,24837.730469,25057.220703,25057.220703,2203396500
2020-06-10,25179.029297,25303.779297,24968.300781,25049.730469,25049.730469,1971349200
2020-06-11,24997.839844,25059.320313,24480.150391,24480.150391,24480.150391,1838958200
2020-06-12,23920.699219,24317.720703,23895.029297,24301.380859,24301.380859,1824519600
2020-06-15,23991.380859,24242.970703,23684.960938,23776.949219,23776.949219,2104538300
2020-06-16,24318.150391,24534.769531,24302.250000,24344.089844,24344.089844,1611589900
2020-06-17,24363.390625,24532.009766,24195.820313,24481.410156,24481.410156,1278279300
2020-06-18,24386.310547,24464.939453,24121.890625,24464.939453,24464.939453,1811327100
2020-06-19,24373.359375,24776.539063,24334.359375,24643.890625,24643.890625,2390285700
2020-06-22,24528.529297,24628.949219,24391.169922,24511.339844,24511.339844,1612294200
2020-06-23,24541.439453,24907.339844,24184.880859,24907.339844,24907.339844,1549053700
2020-06-24,25034.869141,25071.320313,24770.949219,24781.580078,24781.580078,1431913700
2020-06-26,24697.980469,24756.580078,24537.769531,24549.990234,24549.990234,1509260100
2020-06-29,24627.640625,24627.640625,24148.619141,24301.279297,24301.279297,1835855400
2020-06-30,24468.240234,24598.609375,24271.769531,24427.189453,24427.189453,1892323300
2020-07-02,24563.570313,25124.189453,24563.570313,25124.189453,25124.189453,2746546400
2020-07-03,25319.279297,25453.580078,25182.599609,25373.119141,25373.119141,2320568900
2020-07-06,25545.539063,26453.609375,25543.150391,26339.160156,26339.160156,4883381900
2020-07-07,26571.080078,26782.619141,25911.740234,25975.660156,25975.660156,3913840700
2020-07-08,26078.609375,26299.839844,25849.779297,26129.179688,26129.179688,2582679500
2020-07-09,26351.130859,26374.939453,26016.750000,26210.160156,26210.160156,2452681700
2020-07-10,25931.779297,26137.910156,25570.359375,25727.410156,25727.410156,2142150800
2020-07-13,25848.800781,26103.839844,25715.240234,25772.119141,25772.119141,2127288800
2020-07-14,25663.160156,25663.160156,25254.320313,25477.890625,25477.890625,2180279200
2020-07-15,25888.779297,25888.779297,25299.359375,25481.580078,25481.580078,1849317300
2020-07-16,25549.400391,25576.490234,24919.949219,24970.689453,24970.689453,1935051700
2020-07-17,25142.060547,25263.970703,25015.279297,25089.169922,25089.169922,1362500400
2020-07-20,25019.599609,25222.109375,24766.169922,25057.990234,25057.990234,1650620500
2020-07-21,25427.060547,25635.660156,25378.380859,25635.660156,25635.660156,1752171900
2020-07-22,25575.250000,25779.660156,25057.939453,25057.939453,25057.939453,2390051200
2020-07-23,25263.000000,25263.000000,25263.000000,25263.000000,25263.000000,0
2020-07-24,25040.759766,25101.099609,24598.460938,24705.330078,24705.330078,3029706400
2020-07-27,24909.960938,24972.460938,24526.910156,24603.259766,24603.259766,1491211000
2020-07-28,24942.740234,24942.740234,24642.349609,24772.759766,24772.759766,1358418200
2020-07-29,24710.509766,24905.439453,24671.509766,24883.140625,24883.140625,1080335100
2020-07-30,24979.240234,25197.310547,24616.050781,24710.589844,24710.589844,1779681900
2020-07-31,24747.289063,24938.849609,24534.789063,24595.349609,24595.349609,1763233900
2020-08-03,24566.810547,24647.279297,24250.980469,24458.130859,24458.130859,2012723100
2020-08-04,24664.599609,25062.410156,24539.439453,24946.630859,24946.630859,1906615900
2020-08-05,25029.390625,25167.220703,24868.289063,25102.539063,25102.539063,1477936300
2020-08-06,25201.439453,25201.439453,24641.089844,24930.580078,24930.580078,1596206100
2020-08-07,24909.369141,24909.369141,24167.789063,24531.619141,24531.619141,1610164700
2020-08-10,24376.820313,24536.009766,24272.669922,24377.429688,24377.429688,1256444100
2020-08-11,24662.039063,25031.570313,24662.039063,24890.679688,24890.679688,1628363900
2020-08-12,24868.630859,25291.800781,24685.439453,25244.019531,25244.019531,1763950100
2020-08-13,25490.019531,25490.019531,25144.460938,25230.669922,25230.669922,1761196500
2020-08-14,25072.449219,25378.529297,25040.550781,25183.009766,25183.009766,1429766800
2020-08-17,25212.279297,25588.669922,25163.289063,25347.339844,25347.339844,1955689100
2020-08-18,25470.970703,25470.970703,25257.880859,25367.380859,25367.380859,1534776000
2020-08-19,25359.029297,25382.509766,25079.250000,25178.910156,25178.910156,1132238600
2020-08-20,25055.349609,25055.349609,24621.320313,24791.390625,24791.390625,1995701500
2020-08-21,25007.130859,25178.789063,24885.859375,25113.839844,25113.839844,1210267900
2020-08-24,25352.789063,25551.580078,25325.150391,25551.580078,25551.580078,1352263800
2020-08-25,25586.990234,25621.080078,25352.259766,25486.220703,25486.220703,1350837400
2020-08-26,25520.410156,25603.169922,25360.029297,25491.789063,25491.789063,1319876200
2020-08-27,25469.769531,25469.769531,25186.419922,25281.150391,25281.150391,1701268300
2020-08-28,25330.769531,25749.400391,25258.160156,25422.060547,25422.060547,2065272600
2020-08-31,25732.490234,25847.109375,25177.050781,25177.050781,25177.050781,3195378200
2020-09-01,25085.669922,25254.140625,24995.449219,25184.849609,25184.849609,1729452000
2020-09-02,25239.859375,25239.859375,24931.169922,25120.089844,25120.089844,2349955800
2020-09-03,25026.990234,25216.019531,24854.580078,25007.599609,25007.599609,2007341100
2020-09-04,24668.800781,24813.960938,24488.640625,24695.449219,24695.449219,3393745100
2020-09-07,24621.019531,24908.289063,24475.609375,24589.650391,24589.650391,1682872900
2020-09-08,24785.259766,24785.259766,24341.320313,24624.339844,24624.339844,2074591000
2020-09-09,24295.419922,24520.919922,24213.359375,24468.929688,24468.929688,1749348400
2020-09-10,24584.939453,24615.599609,24293.210938,24313.539063,24313.539063,1349478000
2020-09-11,24352.630859,24572.660156,24293.029297,24503.310547,24503.310547,1306598900
2020-09-14,24569.029297,24750.949219,24556.519531,24640.279297,24640.279297,1091380700
2020-09-15,24621.650391,24826.869141,24621.650391,24732.759766,24732.759766,1733769600
2020-09-16,24823.960938,24829.869141,24635.240234,24725.630859,24725.630859,1303202100
2020-09-17,24676.410156,24713.789063,24250.900391,24340.849609,24340.849609,1630900300
2020-09-18,24381.130859,24501.160156,24295.009766,24455.410156,24455.410156,2301812900
2020-09-21,24483.910156,24542.550781,23928.019531,23950.689453,23950.689453,1602081500
2020-09-22,23839.669922,23908.509766,23675.619141,23716.849609,23716.849609,1553227700
2020-09-23,23701.119141,23795.189453,23559.990234,23742.509766,23742.509766,1642933400
2020-09-24,23537.830078,23590.419922,23225.330078,23311.070313,23311.070313,1913657500
2020-09-25,23425.750000,23495.259766,23124.250000,23235.419922,23235.419922,1794075400
2020-09-28,23284.089844,23523.810547,23250.339844,23476.050781,23476.050781,1446839400
2020-09-29,23584.609375,23601.400391,23256.919922,23275.529297,23275.529297,1526746600
2020-09-30,23548.890625,23780.869141,23368.490234,23459.050781,23459.050781,1453016000
2020-10-05,24039.390625,24039.390625,23674.519531,23767.779297,23767.779297,1420427500
2020-10-06,23895.210938,24005.029297,23842.250000,23980.650391,23980.650391,1325452200
2020-10-07,23999.789063,24243.910156,23905.419922,24242.859375,24242.859375,1537076100
2020-10-08,24263.330078,24263.330078,24021.929688,24193.349609,24193.349609,1182030300
2020-10-09,24343.810547,24343.810547,24059.289063,24119.130859,24119.130859,1358969500
2020-10-12,24217.250000,24702.810547,24196.800781,24649.679688,24649.679688,2430403500
2020-10-14,24808.849609,24808.849609,24498.939453,24667.089844,24667.089844,2550042800
2020-10-15,24533.750000,24573.250000,24102.210938,24158.539063,24158.539063,2134202800
2020-10-16,24194.410156,24456.970703,24194.410156,24386.789063,24386.789063,2697525100
2020-10-19,24565.429688,24771.849609,24478.470703,24542.259766,24542.259766,3605537600
2020-10-20,24571.640625,24600.390625,24456.839844,24569.539063,24569.539063,1879052000
2020-10-21,24695.539063,24903.000000,24653.160156,24754.419922,24754.419922,1929447200
2020-10-22,24696.310547,24817.009766,24556.550781,24786.130859,24786.130859,2486871200
2020-10-23,24773.119141,24970.589844,24683.250000,24918.779297,24918.779297,2368156700
2020-10-27,24839.970703,24872.519531,24602.109375,24787.189453,24787.189453,2435164600
2020-10-28,24773.539063,24844.789063,24586.060547,24708.800781,24708.800781,2011940400
2020-10-29,24290.009766,24678.900391,24258.560547,24586.599609,24586.599609,1936749000
2020-10-30,24535.900391,24600.539063,24029.949219,24107.419922,24107.419922,2537744200
2020-11-02,24274.830078,24486.019531,24232.660156,24460.009766,24460.009766,2355413200
2020-11-03,24689.560547,25048.529297,24689.509766,24939.730469,24939.730469,2244353000
2020-11-04,24790.000000,25093.720703,24733.230469,24886.140625,24886.140625,2305561500
2020-11-05,25500.910156,25695.919922,25343.439453,25695.919922,25695.919922,2617492000
2020-11-06,25750.779297,25799.970703,25540.980469,25712.970703,25712.970703,2370476000
2020-11-09,26157.769531,26172.230469,25950.410156,26016.169922,26016.169922,2350101500
2020-11-10,26474.039063,26474.039063,26041.869141,26301.480469,26301.480469,3847144100
2020-11-11,26226.800781,26432.560547,26168.630859,26226.980469,26226.980469,4120773700
2020-11-12,26409.339844,26460.939453,26071.150391,26169.380859,26169.380859,2679020500
2020-11-13,26114.599609,26156.859375,25909.179688,26156.859375,26156.859375,2435105000
2020-11-16,26362.070313,26394.400391,26191.539063,26381.669922,26381.669922,2090236500
2020-11-17,26515.089844,26530.539063,26339.880859,26415.089844,26415.089844,2394565600
2020-11-18,26434.240234,26618.009766,26344.859375,26544.289063,26544.289063,2292758600
2020-11-19,26460.609375,26460.609375,26311.640625,26356.970703,26356.970703,2413890100
2020-11-20,26406.869141,26564.250000,26313.279297,26451.539063,26451.539063,2149354400
2020-11-23,26659.789063,26662.660156,26369.339844,26486.199219,26486.199219,2235155500
2020-11-24,26630.339844,26630.339844,26409.769531,26588.199219,26588.199219,2014989400
2020-11-25,26819.960938,27040.410156,26591.300781,26669.750000,26669.750000,2859974400
2020-11-26,26695.250000,26819.449219,26612.000000,26819.449219,26819.449219,1977652900
2020-11-27,26758.490234,27009.150391,26704.599609,26894.679688,26894.679688,2733597200
2020-11-30,26853.390625,26960.929688,26322.679688,26341.490234,26341.490234,5742060100
2020-12-01,26422.710938,26662.179688,26375.240234,26567.679688,26567.679688,3564238900
2020-12-02,26670.119141,26670.119141,26379.480469,26532.580078,26532.580078,3704087400
2020-12-03,26623.419922,26781.990234,26556.019531,26728.500000,26728.500000,2830413900
2020-12-04,26811.589844,26835.919922,26652.339844,26835.919922,26835.919922,3205350200
2020-12-07,26870.580078,26870.580078,26256.400391,26506.849609,26506.849609,2806021200
2020-12-08,26460.349609,26460.349609,26270.910156,26304.560547,26304.560547,2542680300
2020-12-09,26510.419922,26666.939453,26445.660156,26502.839844,26502.839844,2537716200
2020-12-10,26335.259766,26434.470703,26287.019531,26410.589844,26410.589844,2000568900
2020-12-11,26634.210938,26704.009766,26443.009766,26505.869141,26505.869141,2497420400
2020-12-14,26522.099609,26544.119141,26318.109375,26389.519531,26389.519531,2210976700
2020-12-15,26418.929688,26436.039063,26127.679688,26207.289063,26207.289063,2587144400
2020-12-16,26421.210938,26510.189453,26318.740234,26460.289063,26460.289063,2043444500
2020-12-17,26608.439453,26678.380859,26390.589844,26678.380859,26678.380859,2262422800
2020-12-18,26650.490234,26668.099609,26363.050781,26498.599609,26498.599609,3080026700
2020-12-21,26422.619141,26498.650391,26274.650391,26306.679688,26306.679688,2044977300
2020-12-22,26260.779297,26365.199219,25998.869141,26119.250000,26119.250000,1747533900
2020-12-23,26083.109375,26343.099609,26071.759766,26343.099609,26343.099609,2009461800
2020-12-24,26342.869141,26470.400391,26221.300781,26386.560547,26386.560547,1297803000
2020-12-28,26288.369141,26514.080078,26264.320313,26314.630859,26314.630859,2669629600
2020-12-29,26490.449219,26618.779297,26432.910156,26568.490234,26568.490234,2304707300
2020-12-30,26695.109375,27159.470703,26670.970703,27147.109375,27147.109375,2552802900
2020-12-31,27194.789063,27340.990234,27163.509766,27231.130859,27231.130859,0
